absoluteTime,trialTime,deltaTime,trialIndex,eventType,keyboardValue,xKeyHitLocal,yKeyHitLocal,candidate1,candidate2,candidate3,conditionType,currentText,targetText,eyeTrackingStatus,DesignMatrixCondition
61386.760057,235.9542,0.0112129,5,Sweyepe,,-1.08391,-0.4755759,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.7724085,235.9664,0.0121241,5,Sweyepe,,-1.059803,-0.4456855,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.7815484,235.9762,0.0098179,5,Sweyepe,,-1.048539,-0.430247,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.7937465,235.9878,0.0115973,5,Sweyepe,,-1.039428,-0.422159,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.8039875,235.9986,0.0108513,5,Sweyepe,,-1.034575,-0.4192703,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.8154137,236.0088,0.0101788,5,Sweyepe,,-1.030709,-0.4158087,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.8266009,236.0207,0.0118587,5,Sweyepe,,-1.027375,-0.4134826,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.8375313,236.0322,0.0115248,5,Sweyepe,,-1.02541,-0.4145341,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.8488523,236.0429,0.010673,5,Sweyepe,,-1.026249,-0.4248974,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.8590569,236.0537,0.0107908,5,Sweyepe,,-1.026414,-0.4357579,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.8715654,236.0655,0.0117941,5,Sweyepe,,-1.025641,-0.4451524,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.8824069,236.077,0.0115506,5,Sweyepe,,-1.023257,-0.4541422,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.8934223,236.0874,0.0103958,5,Sweyepe,,-1.020505,-0.457547,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.9042467,236.0989,0.0114692,5,Sweyepe,,-1.018222,-0.4656544,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.9167245,236.1105,0.0116551,5,Sweyepe,,-1.014613,-0.4727272,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.9284663,236.1226,0.0120472,5,Sweyepe,,-1.009142,-0.4803271,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.9381213,236.1328,0.0102149,5,Sweyepe,,-1.005397,-0.4847719,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.9530425,236.1438,0.0110523,5,Sweyepe,,-1.001366,-0.4878478,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.9648618,236.159,0.0151682,5,Sweyepe,,-0.9963186,-0.4910951,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.9864312,236.1794,0.0204308,5,Sweyepe,,-0.9897,-0.4935455,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61386.9973108,236.1912,0.0117521,5,Sweyepe,,-0.9844628,-0.4944574,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61387.0186897,236.2122,0.020986,5,Sweyepe,,-0.9795554,-0.4966875,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61387.0423333,236.2363,0.0241188,5,Sweyepe,,-0.9741511,-0.4944356,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61387.0548798,236.2469,0.0106606,5,Sweyepe,,-0.9825667,-0.4941919,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61387.0707389,236.2619,0.0149591,5,Sweyepe,,-0.9973776,-0.4938833,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61387.0834112,236.2781,0.0161438,5,Sweyepe,,-1.04781,-0.4917499,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61387.0927532,236.2869,0.0088426,5,Sweyepe,,-1.070326,-0.4906246,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61387.1036771,236.2983,0.0113815,5,Sweyepe,,-1.088997,-0.4877041,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61387.1147834,236.3086,0.0103564,5,Sweyepe,,-1.102433,-0.4827178,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61387.1279819,236.3204,0.0117229,5,Sweyepe,,-1.110142,-0.4757328,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,2
61387.1373848,236.3318,0.0114417,5,Sweyepe,,-1.11629,-0.4745051,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.1480187,236.3422,0.0103557,5,Sweyepe,,-0.9767342,-0.4549082,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.1607367,236.3551,0.0129749,5,Sweyepe,,-0.9767342,-0.4549082,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.1703576,236.3642,0.0090299,5,Sweyepe,,-0.9767342,-0.4549082,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.1806769,236.3754,0.0112446,5,Sweyepe,,-0.9767342,-0.4549082,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.1924813,236.3866,0.0111736,5,Sweyepe,,-0.9767342,-0.4549082,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.2037672,236.3979,0.0113219,5,Sweyepe,,-0.9767342,-0.4549082,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.2162002,236.41,0.0120668,5,Sweyepe,,-0.9767342,-0.4549082,and,arranged,students,Sweyepe,the other like art not were the taxi drivers and art,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.2400553,236.4332,0.0232071,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.2606221,236.4541,0.0209621,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.2836177,236.4771,0.0229753,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.3048588,236.4986,0.021495,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.3172847,236.5106,0.0120099,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.3269299,236.5204,0.0097892,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.3372849,236.5318,0.0114077,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.3495058,236.5433,0.0114799,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.3594855,236.5537,0.010423,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.3709481,236.5647,0.0109708,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.381807,236.5762,0.0115552,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.3944179,236.5881,0.0118538,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.403912,236.5984,0.0102889,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.4161634,236.6099,0.0114848,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.4283795,236.6221,0.0122119,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.4379915,236.6326,0.0104692,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.4499772,236.6438,0.0112173,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.4607193,236.655,0.0112299,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.4725929,236.6664,0.0114414,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.4842412,236.6777,0.0112627,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.4955907,236.6891,0.0113985,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.5044087,236.6988,0.0097287,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.5167888,236.7104,0.0115356,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.5275868,236.7215,0.0111401,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.538068,236.7326,0.0110647,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.5501116,236.7436,0.0109848,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.5605372,236.7546,0.0110291,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.5720799,236.766,0.0113737,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.5830303,236.7774,0.0114482,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.595328,236.7887,0.0113175,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.6045738,236.799,0.0102433,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.6171674,236.8111,0.0120839,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.6281469,236.8222,0.0110997,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.6389031,236.833,0.0108595,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.6502042,236.8442,0.0111584,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.6607309,236.8554,0.0112077,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.6744779,236.8684,0.0130622,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.6831212,236.8778,0.0093339,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.6942201,236.8883,0.0105078,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.7053216,236.8999,0.0116646,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.7168315,236.9108,0.0108876,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.7277045,236.9219,0.0110787,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.7384566,236.9332,0.0112426,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.7502803,236.9444,0.0112275,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.7603927,236.9551,0.0107207,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.7735715,236.9677,0.0125981,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.782969,236.9777,0.0100219,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.7948248,236.9888,0.0110529,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.8059943,237.0002,0.0114089,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.8166068,237.0114,0.0111701,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.8287603,237.0229,0.0115311,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.8390692,237.0336,0.010732,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.8503872,237.0445,0.0108852,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.8614353,237.0561,0.0116108,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.873084,237.0673,0.0111521,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.8843258,237.0791,0.0117843,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.8956616,237.0898,0.010797,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.9065185,237.1008,0.0109569,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.9165916,237.1113,0.0105266,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.9280457,237.1223,0.0109456,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.9387854,237.1335,0.0112102,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.9507661,237.1446,0.0111051,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.9610922,237.1558,0.0112315,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.9739259,237.168,0.0121331,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.984443,237.1791,0.0110995,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61387.9944622,237.1886,0.0095195,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.005231,237.1999,0.0113109,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.0179919,237.212,0.0121244,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.0281334,237.2222,0.010178,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.0382042,237.233,0.0107895,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.0502347,237.2442,0.0111723,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.0609919,237.2556,0.0114115,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.0720278,237.2663,0.0107133,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.084372,237.2786,0.0123439,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.0973382,237.2913,0.0126958,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.1086884,237.302,0.0107285,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.1264402,237.3206,0.0185952,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.1359061,237.3307,0.0100452,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.1482431,237.3423,0.0115626,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.1580204,237.3527,0.0104645,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.1701311,237.3637,0.0109456,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.1800436,237.3748,0.0111035,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.1926697,237.3869,0.0121049,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.2034625,237.3978,0.0109731,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.2152429,237.409,0.0111471,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.2252564,237.4199,0.0109035,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.2374159,237.4315,0.0116114,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.2493859,237.4435,0.0119946,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.2595663,237.4543,0.0107874,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.27149,237.4657,0.0113814,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.2819353,237.4767,0.0110453,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.2945635,237.4881,0.0113949,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.3044092,237.4991,0.0110173,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.3160664,237.5102,0.0110759,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.3275631,237.5215,0.011346,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.338097,237.5329,0.0113229,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.3497035,237.5438,0.0109447,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.3604254,237.5551,0.0112451,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.3724344,237.5664,0.011297,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.3829139,237.5776,0.0112848,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.3944401,237.5885,0.0108442,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.4063872,237.6002,0.0117443,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.4160507,237.6108,0.0105462,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.4277375,237.6219,0.0111646,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.4384799,237.6332,0.0112567,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.4498397,237.6438,0.0106267,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.4609725,237.6556,0.0117854,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61388.4728092,237.6668,0.0112148,5,,,-inf,-inf,stores,structure,drivers,Sweyepe,the other like art not were the taxi drivers and art students,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
